year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution
2020,6ก,"ใช้ข้อความต่อไปนี้ตอบคำถามข้อ ก. และ ข้อ ข.
๑. ภายในคลินิกสัตว์ป่ามีสัตว์ป่าหลายชนิดมาพักพิงชั่วคราว
๒. พื้นที่ใช้งานแบ่งตามกลุ่มงานจัดการสุขภาพสัตว์ป่า
๓. อาคารที่ทำการคลินิกเป็นตู้คอนเทนเนอร์เรียงกัน ๔ ตู้
๔. เมื่อสภาพของสัตว์ดีขึ้นจะส่งต่อไปที่สถานีเพาะเลี้ยงสัตว์ป่า
๕ คลินิกสัตว์ป่าอยู่ในพื้นที่ของกรมอุทยานแห่งชาติสัตว์ป่าและพันธุ์พืช
ข้อใดเรียงลำดับข้อความข้างต้นได้ถูกต้อง","1. ๑-๔-๓-๒-๕
2. ๓-๑-๕-๒-๔
3. ๓-๕-๔-๑-๒
4. ๕-๓-๒-๑-๔
5. ๕-๒-๔-๓-๑",4. ๕-๓-๒-๑-๔,TRUE,TRUE,TRUE
2020,6ข,"ใช้ข้อความต่อไปนี้ตอบคำถามข้อ ก. และ ข้อ ข.
๑. ภายในคลินิกสัตว์ป่ามีสัตว์ป่าหลายชนิดมาพักพิงชั่วคราว
๒. พื้นที่ใช้งานแบ่งตามกลุ่มงานจัดการสุขภาพสัตว์ป่า
๓. อาคารที่ทำการคลินิกเป็นตู้คอนเทนเนอร์เรียงกัน ๔ ตู้
๔. เมื่อสภาพของสัตว์ดีขึ้นจะส่งต่อไปที่สถานีเพาะเลี้ยงสัตว์ป่า
๕ คลินิกสัตว์ป่าอยู่ในพื้นที่ของกรมอุทยานแห่งชาติสัตว์ป่าและพันธุ์พืช
เมื่อเรียงลำดับถูกต้องแล้ว ข้อใดเป็นลำดับที่ ๒","1. ข้อ ๑
2. ข้อ ๒
3. ข้อ ๓
4. ข้อ ๔
5. ข้อ ๕",3. ข้อ ๓,TRUE,TRUE,TRUE
2020,7ก,"ใช้ข้อมูลบรรณานุกรมต่อไปนี้ตอบคำถามข้อ ก. และ ข้อ ข. 
(๑) มงกุฎเกล้าเจ้าอยู่หัว, พระบาทสมเด็จพระ. ๒๕๑๗. พระนลคำหลวง. กรุงเทพฯ:
สำนักพิมพ์บรรณาคาร.
(๒) พิทยาลงกรณ, กรมหมื่น. ๒๕๐๔. จดหมายจางวางหร่ำ. กรุงเทพฯ:
สำนักพิมพ์คลังวิทยา.
(๓) วิจินตน์ ภาณุพงศ์. ๒๕๓๔. โครงสร้างของภาษาไทย: ระบบไวยากรณ์.
พิมพ์ครั้งที่ ๑๓. กรุงเทพฯ: สำนักพิมพ์มหาวิทยาลัยรามคำแหง.
(๔) ไพฑูรย์ เครือแก้ว. ๒๕๐๖. ลักษณะสังคมไทยและการพัฒนาชุมชน.
กรุงเทพฯ: โรงพิมพ์การพิมพ์เกื้อกูล.
(๕) มณีปิ่น พรหมสุทธิรักษ์, ดร.. ๒๕๔๒. มณีปิ่นนิพนธ์. กรุงเทพฯ: โรงพิมพ์
จุฬาลงกรณ์มหาวิทยาลัย.
ข้อใดเขียนบรรณานุกรมไม่ถูกต้อง","1. ข้อ (๑) 
2. ข้อ (๒)
3. ข้อ (๓) 
4. ข้อ (๔)
5. ข้อ (๕)",5. ข้อ (๕),TRUE,TRUE,TRUE
2020,7ข,"ใช้ข้อมูลบรรณานุกรมต่อไปนี้ตอบคำถามข้อ ก. และ ข้อ ข. 
(๑) มงกุฎเกล้าเจ้าอยู่หัว, พระบาทสมเด็จพระ. ๒๕๑๗. พระนลคำหลวง. กรุงเทพฯ:
สำนักพิมพ์บรรณาคาร.
(๒) พิทยาลงกรณ, กรมหมื่น. ๒๕๐๔. จดหมายจางวางหร่ำ. กรุงเทพฯ:
สำนักพิมพ์คลังวิทยา.
(๓) วิจินตน์ ภาณุพงศ์. ๒๕๓๔. โครงสร้างของภาษาไทย: ระบบไวยากรณ์.
พิมพ์ครั้งที่ ๑๓. กรุงเทพฯ: สำนักพิมพ์มหาวิทยาลัยรามคำแหง.
(๔) ไพฑูรย์ เครือแก้ว. ๒๕๐๖. ลักษณะสังคมไทยและการพัฒนาชุมชน.
กรุงเทพฯ: โรงพิมพ์การพิมพ์เกื้อกูล.
(๕) มณีปิ่น พรหมสุทธิรักษ์, ดร.. ๒๕๔๒. มณีปิ่นนิพนธ์. กรุงเทพฯ: โรงพิมพ์
จุฬาลงกรณ์มหาวิทยาลัย.
ข้อใดเรียงลำดับข้อมูลทางบรรณานุกรมข้างต้นได้ถูกต้อง","1. ๑-๕-๒-๔-๓
2. ๒-๔-๑-๕-๓
3. ๓-๒-๑-๕-๔
4. ๔-๒-๑-๕-๓
5. ๕-๒-๑-๔-๓",2. ๒-๔-๑-๕-๓,TRUE,TRUE,TRUE
2020,8ก,"ใช้ข้อความต่อไปนี้ตอบคำถามข้อ ก. และข้อ ข.
ประธาน : เรื่องที่ผู้ปกครองท่านนี้ขออาสาจัด“สวนน่านั่ง”ให้โรงเรียน ดังที่ผม
เล่าไป เป็นเรื่องที่น่ายินดี ผมเพียงแต่อยากให้กรรมการทุกท่านมีข้อมูลตรงกัน
เท่านั้นไม่ต้องขอ.........จากที่ประชุม ขอผ่านไปวาระต่อไปเลยครับ
คำใดเหมาะจะเติมลงในช่องว่างข้างต้น","1. มติ
2. ญัตติ
3. ข้อเสนอ
4. ข้อโต้แย้ง
5. ข้อสนับสนุน",1. มติ,TRUE,TRUE,TRUE
2020,8ข,"ใช้ข้อความต่อไปนี้ตอบคำถามข้อ ก. และข้อ ข.
ประธาน : เรื่องที่ผู้ปกครองท่านนี้ขออาสาจัด“สวนน่านั่ง”ให้โรงเรียน ดังที่ผม
เล่าไป เป็นเรื่องที่น่ายินดี ผมเพียงแต่อยากให้กรรมการทุกท่านมีข้อมูลตรงกัน
เท่านั้นไม่ต้องขอ.........จากที่ประชุม ขอผ่านไปวาระต่อไปเลยครับ
ข้อความข้างต้นควรจะอยู่ในระเบียบวาระใดของการประชุม","1. ระเบียบวาระที่ ๑ : เรื่องที่ประธานแจ้งให้ที่ประชุมทราบ
2. ระเบียบวาระที่ ๒ : เรื่องรับรองรายงานการประชุม
3. ระเบียบวาระที่ ๓ : เรื่องสืบเนื่อง
4. ระเบียบวาระที่ ๔ : เรื่อเรื่องเสนอเพื่อพิจารณา
5. ระเบียบวาระที่ ๕ : เรื่องอื่นๆ",1. ระเบียบวาระที่ ๑ : เรื่องที่ประธานแจ้งให้ที่ประชุมทราบ,TRUE,TRUE,TRUE
2020,9ก,"ใช้ข้อความต่อไปนี้ตอบคำถามข้อ ก. และ ข้อ ข.
๑. ฉันก็เห็นที่ร้านขายดีทุกวัน อย่างนี้เรียกว่าไม่รวยอีกเหรอ
๒. เธอหาเวลาพักผ่อนบ้างรับรองว่ารวยแน่ๆ
๓. อย่ามัวแต่งกอยู่เลย ฉันว่าปัญหามาจากเธอขาดวินัยทางการเงินนะ
๔. เธอขายของออนไลน์แบบฉันสิ อีกหน่อยเงินทองไหลมาเทมามากกว่าฉันอีก
๕. ฉันว่าเธอหยุดเปรียบเทียบกับคนอื่นได้แล้ว มาช่วยกันแก้ไขข้อบกพร่อง
กันดีกว่า
คำพูดของสว่างตามข้อใดข้างต้นเหมาะสมและสอดคล้องกับคำ พูดของไสว
ในข้อความต่อไปนี้
ไสว :  ฉันชักจะท้อแล้วนะ นั่งขายของหลังขดหลังแข็งอยู่หน้าร้านทุกวัน
ทำไมไม่รวยอย่างเธอสักที
สว่าง : .....................................................
ไสว : จริงเหรอเราจะลองดู","1. ข้อ ๑ 
2. ข้อ ๒
3. ข้อ ๓
4. ข้อ ๔
5. ข้อ ๕",4. ข้อ ๔,TRUE,TRUE,TRUE
2020,9ข,"ใช้ข้อความต่อไปนี้ตอบคำถามข้อ ก. และ ข้อ ข.
๑. ฉันก็เห็นที่ร้านขายดีทุกวัน อย่างนี้เรียกว่าไม่รวยอีกเหรอ
๒. เธอหาเวลาพักผ่อนบ้างรับรองว่ารวยแน่ๆ
๓. อย่ามัวแต่งกอยู่เลย ฉันว่าปัญหามาจากเธอขาดวินัยทางการเงินนะ
๔. เธอขายของออนไลน์แบบฉันสิ อีกหน่อยเงินทองไหลมาเทมามากกว่าฉันอีก
๕. ฉันว่าเธอหยุดเปรียบเทียบกับคนอื่นได้แล้ว มาช่วยกันแก้ไขข้อบกพร่อง
กันดีกว่า
คำพูดของสว่างข้างต้น ข้อใดที่อาจทำลายมิตรภาพได้","1. ข้อ ๑ 
2. ข้อ ๒
3. ข้อ ๓
4. ข้อ ๔
5. ข้อ ๕",3. ข้อ ๓,TRUE,TRUE,TRUE
2020,10ก,"คำใดจากกลุ่ม ก. และ กลุ่ม ข. เหมาะจะเติมลงในช่องว่าง (ก) และ (ข)
ตามลำดับของคำประพันธ์ต่อไปนี้
อ้อยตาลหวานสุดล้ำ      ยิ่งหวาน
รสชื่นใดบ่ปาน             เล่ห์......(ก).....
แรกเริ่มสดับ.....(ข).....  พาชื่น ใจนา
จนประจักษ์หมดสิ้น       รสนั้นพาลขม","1. ลึก
2. ลิ้น
3. ลวง
4. หลอก
5. เหลี่ยม",2. ลิ้น,TRUE,TRUE,TRUE
2020,10ข,"คำใดจากกลุ่ม ก. และ กลุ่ม ข. เหมาะจะเติมลงในช่องว่าง (ก) และ (ข)
ตามลำดับของคำประพันธ์ต่อไปนี้
อ้อยตาลหวานสุดล้ำ      ยิ่งหวาน
รสชื่นใดบ่ปาน             เล่ห์......(ก).....
แรกเริ่มสดับ.....(ข).....  พาชื่น ใจนา
จนประจักษ์หมดสิ้น       รสนั้นพาลขม","1. วาจา
2. มธุรส
3. คำขาน
4. ถ้อยคำ
5. ความไข",3. คำขาน,TRUE,TRUE,TRUE
2020,11,"ข้อใดไม่ได้กล่าวถึงเกี่ยวกับมวยไทยในข้อความต่อไปนี้
มวยไทยเป็นศิลปะการต่อสู้ประจำชาติไทย สมัยก่อนเป็นการฝึกเตะถีบใน
หมู่ทหารคู่กับการฝึกเพลงดาบเพื่อใช้ในสงคราม ต่อมามีผู้คิดท่าแม่ไม้มวยไทย
ซึ่งเป็นการต่อสู้ด้วยมือมารวมกับการเตะถีบจนเกิดเป็นศิลปะเฉพาะสำหรับการ
ป้องกันตัว นอกจากนั้นยังใช้แสดงในงานเทศกาลต่าง ๆ อวัยวะที่ใช้ในการต่อสู้
คือ หมัด เท้า เข่า ศอก ทำอาการชก เตะ ถีบ ถอง เป็นต้น แม่ไม้มวยไทยบางท่าที่มี
อันตรายสูงถูกห้ามใช้เด็ดขาด อาทิ ท่าหลักเพชร เป็นท่าจับขาแล้วหักด้วยการนั่งทับ","1. ที่มา
2. กติกา
3. วิธีสืบทอด
4. โอกาสที่ใช้
5. ความหมาย",3. วิธีสืบทอด,TRUE,TRUE,TRUE
2020,12,"ข้อใดไม่สอดคล้องกับข้อความต่อไปนี้
การจัดฮวงจุ้ยบนโต๊ะทำงาน ถ้าคุณมีฝาผนังหรือฉากกั้นอยู่ตรงหน้าคุณขณะที่
นั่งอยู่ที่โต๊ะ นี่เป็นตำแหน่งไม่ดีนัก ขอให้หมุนโต๊ะไปอีกด้านเพื่อให้ผนังหรือฉากอยู่
ด้านหลังคุณ คุณควรเห็นประตูหรือทางเข้าจากตำแหน่งที่คุณนั่งอยู่ แต่ถ้าคุณไม่อาจ
เปลี่ยนทิศทางของโต๊ะได้ วิธีแก้ไขก็คือการใช้กระจกวางข้างหน้าบนโต๊ะ เพื่อที่จะได้
เห็นภาพสะท้อนของประตู คุณจะได้มีประตูอยู่ตรงหน้าคุณ","1. ถ้ามองจากโต๊ะทำงาน ควรเห็นทางเข้าหรือประตู
2. เวลานั่งทำงานที่โต๊ะ ควรให้ผนังหรือฉากอยู่ด้านหลัง
3. ตำแหน่งที่ตั้งโต๊ะทำงานมีความสำคัญต่อการปฏิบัติงาน
4. เมื่อหันโต๊ะไปด้านทางเข้าแล้ว ควรหากระจกมาวางบนโต๊ะ
5. การนั่งหันหน้าเข้าผนังหรือฉากกั้น ถือเป็นจุดอับที่ควรแก้ไข",4. เมื่อหันโต๊ะไปด้านทางเข้าแล้ว ควรหากระจกมาวางบนโต๊ะ,TRUE,TRUE,TRUE
2020,13,"ข้อใดไม่สอดคล้องกับข้อความต่อไปนี้
มีประกาศของทางการเตือนและแนะนำผู้จุดประทัดและพลุในเทศกาล
เพื่อให้เกิดความปลอดภัยแก่ประชาชน ดังนี้ไม่เล่นผาดโผน ควรจุดห่างจาก
อาคารบ้านเรือน ควรจุดห่างจากตัวเองราว ๑ ช่วงแขน ประทัดที่จุดแล้วไม่ติด
อย่าพยายามจุดซ้ำอีก ควรเตรียมภาชนะบรรจุน้ำไว้ในที่ใกล้เคียง ไม่ควรเก็บ
ประทัดไว้ในกระเป๋ากางเกงโดยเฉพาะในวันอากาศร้อน","1. ประทัดที่จุดแล้วด้านนับได้ว่าปลอดภัย
2. คนเล่นประทัดควรยืนห่างกันประมาณ๑เมตร
3. ทางการยอมให้ประชาชนจุดประทัดหรือพลุในที่โล่ง
4. ความร้อนจากการเสียดสีของประทัดอาจทำให้ระเบิดได้เอง
5. ทางการเป็นห่วงถึงอันตรายที่จะเกิดแก่ประชาชน
จากการจุดพลุ",1. ประทัดที่จุดแล้วด้านนับได้ว่าปลอดภัย,TRUE,TRUE,TRUE
2020,14,"จากข้อความต่อไปนี้ สวทช. ตั้งใจจะแก้ปัญหาเรื่องใด 
เกษตรกรหลายคนทนกับการลงทุนลงแรงอย่างได้ผลจากสภาพดินเค็มไม่ได้
จึงพากันทิ้งที่ทำ กินเข้าไปหางานในกรุงเทพฯสำนักงานพัฒนาวิทยาศาสตร์
และเทคโนโลยีแห่งชาติ (สวทช.) เข้ามาช่วยเหลือเกษตรกรอย่างจริงจังหลายวิธี
จนบรรลุผลสำเร็จ เช่น ใส่อินทรียวัตถุ ประเภทผักตบชวา มูลสัตว์ ฯลฯ บางแห่งก็ใส่
ปูนขาว มิฉะนั้นก็ปลูกยูคาลิปตัสบนคันนาให้รากดูดน้ำเค็ม ทั้งหมดนี้ได้ถ่ายทอดให้
ปราชญ์ชาวบ้านนำไปขยายผลในชุมชนต่อไป","1. การพัฒนาศักยภาพของเกษตรกร
2. การเผยแพร่องค์ความรู้แก่ชาวบ้าน
3. สภาพดินที่ไม่เอื้อต่อการเกษตรกรรม
4. การย้ายถิ่นที่อยู่ของเกษตรกรสู่เมืองใหญ่
5. วิธีการทำเกษตรกรรมให้เป็นแบบอินทรีย์",3. สภาพดินที่ไม่เอื้อต่อการเกษตรกรรม,TRUE,TRUE,TRUE
2020,15,"ข้อใดไม่ใช่สิ่งที่วิชาภูมิสถาปัตยกรรมให้ความสำคัญ
ภูมิสถาปัตยกรรมเป็นวิชาชีพที่เน้นการวิเคราะห์และประเมินลักษณะของ
ผืนดิน แล้วจึงลงมือวางผังและออกแบบถิ่นที่อยู่ รวมทั้งที่ทำมาหากินให้กลมกลืนกับ
ธรรมชาติและระบบนิเวศ นอกจากนี้ยังเน้นความสำคัญด้านสุนทรียภาพคือความ
งาม ทั้งที่เป็นธรรมชาติและในสิ่งแวดล้อมที่มนุษย์สร้างขึ้น","1. การจัดแต่งภูมิทัศน์โดยรอบให้สวยงาม
2. การวิเคราะห์ลักษณะของพื้นที่เพื่อใช้ประโยชน์๒
3. การออกแบบที่อยู่อาศัยให้สอดคล้องกับระบบนิเวศ
4. การตกแต่งภายในของสถานประกอบการให้มีสุนทรียภาพ
5. การจัดการสภาพแวดล้อมตามธรรมชาติและที่มนุษย์สร้างขึ้น",4. การตกแต่งภายในของสถานประกอบการให้มีสุนทรียภาพ,TRUE,TRUE,TRUE
2020,16,"ข้อความต่อไปนี้ส่วนใดมีการแสดงความคิดเห็น
๑) งาน“แบงค็อก รอยัล ออร์คิด : เดอะ ไพรด์ ออฟ สยาม” จัดขึ้นระหว่าง
วันที่ ๖–๑๒ ส.ค. ๒๕๖๓ / ๒) ร่วมชมกล้วยไม้ที่งดงามเป็นเลิศระดับประเทศ /
๓) ภายใต้แนวคิด“เทิดไท้ถวายใจสดุดี เฉลิมพระเกียรติ ๘๔ พรรษา”/ 
๔) ตระการตากับความอลังการของประติมากรรมกล้วยไม้กว่า ๘๘๐,๐๐๐ ดอก /
๕) พร้อมเปิดพื้นที่จำหน่ายกล้วยไม้เพื่อสนับสนุนเกษตรกรทั่วประเทศ","1. ส่วนที่ ๑ และ ส่วนที่ ๕
2. ส่วนที่ ๒ และ ส่วนที่ ๔
3. ส่วนที่ ๓ และ ส่วนที่ ๒
4. ส่วนที่ ๔ และ ส่วนที่ ๑
5. ส่วนที่ ๕ และ ส่วนที่ ๓",2. ส่วนที่ ๒ และ ส่วนที่ ๔,TRUE,TRUE,TRUE
2020,17,"ส่วนใดเป็นใจความสำคัญของข้อความต่อไปนี้
๑) ในอดีตพื้นที่ป่าชายหาดได้รับผลกระทบจากการท่องเที่ยวของมนุษย์ และ
การจัดกิจกรรมต่าง ๆ เป็นอย่างมาก/ ๒) ส่งผลให้เฟิร์นหลายชนิดหายไปจากพื้นที่/
๓) ดังจะเห็นได้จากหาดทรายซึ่งไม่ถูกรบกวนจากการกระทำ ของมนุษย์/ ๔) ยังคง
มีเฟิร์นขึ้นกระจัดกระจายอยู่ทั่วไป/ ๕) โดยมักขึ้นอยู่ใต้ร่มเงาของไม้พุ่มและไม้ต้น","1. ส่วนที่ ๑ และ ส่วนที่ ๒
2. ส่วนที่ ๒ และ ส่วนที่ ๓
3. ส่วนที่ ๓ และ ส่วนที่ ๔
4. ส่วนที่ ๔ และ ส่วนที่ ๕
5. ส่วนที่ ๕ และ ส่วนที่๑",1. ส่วนที่ ๑ และ ส่วนที่ ๒,TRUE,TRUE,TRUE
2020,18,"ข้อใดเป็นประเด็นสำคัญของข้อความต่อไปนี้
เกษตรกรในภาคตะวันออกเฉียงเหนือหันมาปลูกถั่วลิสงทดแทนการปลูกข้าว
นาปรังตามคำแนะนำ ของกระทรวงเกษตรและสหกรณ์ ถั่วลิสงเป็นพืชที่น่าสนใจ
เพราะให้ผลผลิตเร็วใช้น้ำ น้อยในการเพาะปลูกและยังไถกลบเป็นปุ๋ยบำรุงดิน
ถั่วลิสงเป็นแหล่งอาหารโปรตีนที่สำคัญและเป็นที่ต้องการของตลาดอย่างกว้างขวาง","1. ช่วงเวลาที่ควรปลูกถั่วลิสง
2. วิธีประหยัดน้ำในการเกษตร
3. ข้อดีของการเลือกปลูกถั่วลิสง
4. นโยบายของภาครัฐด้านการเกษตร
5. วัตถุประสงค์ของการปลูกพืชทดแทน",3. ข้อดีของการเลือกปลูกถั่วลิสง,TRUE,TRUE,TRUE
2020,19,"ข้อใดเป็นสาระสำคัญของข้อความต่อไปนี้
การที่เด็กไม่กินผักส่วนหนึ่งอาจเป็นเพราะเด็กอ่อนคุ้นเคยกับอาหารที่
บดละเอียด เมื่อกินผักที่ต้องเคี้ยวยากเด็กจะไม่ชอบ ผักบางชนิดที่มีกลิ่นฉุนหรือมี
รสขมเด็กก็มักปฏิเสธในครอบครัวที่พ่อแม่หรือพี่ไม่กินผัก เด็กก็มักทำตาม พ่อแม่
หลายคนจึงหาวิธีแก้ไขปัญหาดังกล่าว","1. วิธีการเลี้ยงดูมีผลต่อนิสัยของเด็ก
2. รสชาติและกลิ่นของผักทำให้เด็กบางคนไม่ยอมกินผัก
3. ปัญหาเด็กไม่กินผักเป็นสิ่งที่ครอบครัวสามารถแก้ไขได้
4. สาเหตุที่เด็กไม่กินผักเกิดจากความเคยชินและการเลียนแบบ
5. พ่อแม่ควรเป็นแบบอย่างของเด็กในการสร้างนิสัยการกินอาหาร",4. สาเหตุที่เด็กไม่กินผักเกิดจากความเคยชินและการเลียนแบบ,TRUE,TRUE,TRUE
2020,20,"ข้อใดสรุปความได้ถูกต้อง
โดยปกติวัฒนธรรมการทักทายของคนในประเทศแถบตะวันตกมักมีการสัมผัส
การกอด การจับมือ แต่จากเหตุการณ์การระบาดของเชื้อไวรัสโควิด-๑๙ ทำให้มีการ
เปลี่ยนแปลงหลายด้าน เช่น วิธีการทักทาย การสัมผัสกันน้อยลง การเว้นระยะห่าง
ทางสังคมและการทักทายผ่านทางออนไลน์ นอกจากนี้ยังมีความเปลี่ยนแปลง
ด้านการรับประทานอาหารสำหรับสังคมคนเอเชีย ซึ่งเดิมมักจะรับประทาน
พร้อมหน้าพร้อมตากันทุกมื้อ แต่ปัจจุบันต้องรับประทานแบบจานใครจานมัน
แยกอาหารและอุปกรณ์เป็นสัดส่วน","1. วัฒนธรรมของแต่ละชนชาติเปลี่ยนแปลงไปตามสภาพเหตุการณ์ ในสังคม
2. สถานการณ์โรคระบาดทำให้แต่ละสังคมยอมรับการแลกเปลี่ยนทางวัฒนธรรม
3. วิธีการทักทายในประเทศตะวันตกเปลี่ยนแปลงไปหลังจากการระบาดของ
โรคโควิด-๑๙
4. การระบาดของเชื้อไวรัสโควิด-๑๙ มีผลต่อวิถีชีวิตของสังคมคนเอเชียมากกว่า
คนตะวันตก
5. การระบาดของโรคโควิด-๑๙ทำให้วัฒนธรรมบางประการของคนตะวันตก
และคนเอเชียเปลี่ยนแปลงไป","5. การระบาดของโรคโควิด-๑๙ทำให้วัฒนธรรมบางประการของคนตะวันตก
และคนเอเชียเปลี่ยนแปลงไป",TRUE,TRUE,TRUE
